Product;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16
3.6E+101_2;-0.6627895867505477;0.46194425743219986;2.068706891978982;2.068706891978982;1.1046493112509126;0.46194425743219986;0.622620520886878;0.14059173052284343;-0.8234658502052258;-0.8234658502052258;-0.8234658502052258;-0.8234658502052258;-0.6627895867505477;-0.6627895867505477;-0.8234658502052258;-0.8234658502052258
30E000400_2;-1.3315015645335153;-0.3197281440399113;1.1101761288005396;1.4328079593150818;1.037906598765282;0.79270640757423;1.1437298391740518;1.1463108938181683;0.4958851235008513;0.14744274654514575;-0.2190670129193741;-0.6733326302838495;-0.9985455154425079;-1.1430845755130228;-1.2772994170070724;-1.3444068377540972
30E823101_2;-1.9720992440381058;-1.6369090296965254;-1.1798314646852792;-0.5094510360021182;-0.280912253496495;0.08474979851250189;0.28281674335070855;1.2426796298743255;1.212207792206909;1.0141408473687024;1.4102747370451159;0.5265914446900398;0.6027710388585809;0.23710898684958395;-0.09808122749199658;-0.9360567633459479
30E823102_2;-1.9725772936925061;-1.3927694791166845;-0.5285276422961204;-0.430069711519094;-0.3534913209147402;-0.30973224056939525;0.6639072971145314;1.0577390202226367;0.9811606296182829;1.3202935022947069;0.9155220091002654;1.1890162612586717;0.6967266073735403;0.2481960338337538;-0.6926241935911641;-1.3927694791166845
30E823103_2;-1.9343896477968618;-1.7198585644901452;-1.117521292128979;-0.37491369606726704;-0.40791847811445425;-0.21814098134312787;0.012892492987182497;1.0690455184971728;1.4403493165280286;1.1928134511741246;1.3743397524336542;0.4914618326713968;0.3511915089708512;0.3511915089708512;0.2686795538528832;-0.7792222761453101
30E823104_2;-1.3270283662583402;-0.1368683965199185;0.9580787756394294;1.10089797200804;1.9578131502197036;1.1485043707975768;-0.5653259856257503;-0.7557515807838978;-1.1366027711001927;-0.9937835747315821;-0.8985707771525083;-0.6605387832048241;-0.6129323844152872;-0.1368683965199185;0.9580787756394294;1.10089797200804
30E823105_2;-1.1524724898144754;0.007932455682105533;0.9870241284448457;0.8601048375311571;1.8754591648406653;1.4947012920995997;-0.4453507261524964;-0.8805025807137142;-1.2612604534547798;-1.1343411625410913;-0.844239926166946;-0.6991893079798734;-0.6629266534331053;0.007932455682105533;0.9870241284448457;0.8601048375311571
30E823106_2;-1.2915015404396168;-0.3141490233501771;0.6033655845297052;0.9823390095235697;2.0993133147686436;1.7203398897747793;-0.2543111141406196;-0.6532305088710032;-1.0920418430744252;-0.9723660246553101;-0.7330143878170798;-0.752960357553599;-0.6133385693979648;-0.3141490233501771;0.6033655845297052;0.9823390095235697
30E823107_2;-2.0450451179225086;-1.07992392050142;-0.03697036844959816;0.0564284571072814;2.017803793801752;2.0489367356540455;0.6012549395224122;0.6168214104485588;-0.3949991997509698;-0.2237680195633573;-0.1770686067849175;0.13426081173801438;-0.45726508345555616;-1.07992392050142;-0.03697036844959816;0.0564284571072814
30E823108_2;-2.207710731520314;-1.3119808404500197;-0.11064898654397756;0.04742099423313324;1.3119808404500197;1.765114785344404;0.9958408788957981;0.9536888840219019;0.34248495835040677;0.24764296988414028;0.10011098782550351;0.08957298910702946;-0.8483088968371614;-1.3119808404500197;-0.11064898654397756;0.04742099423313324
